Wall time,Step,Value
1575486289.361991,0,0.6290234923362732
1575486289.4139159,1,0.5751559138298035
1575486289.4219398,2,0.6389251947402954
1575486289.531092,3,0.609179675579071
1575486289.561988,4,0.6575260162353516
1575486289.5728698,5,0.6243394017219543
1575486289.677599,6,0.6095688343048096
1575486289.706264,7,0.6204965710639954
1575486289.715286,8,0.6191993355751038
1575486289.8178382,9,0.6424700021743774
1575486289.845519,10,0.6384351849555969
1575486289.854432,11,0.5808888673782349
1575486289.9531362,12,0.578899621963501
1575486289.982521,13,0.6001476645469666
1575486289.991694,14,0.6253227591514587
1575486290.0995688,15,0.6186937689781189
1575486290.127118,16,0.6496492028236389
1575486290.137185,17,0.5708064436912537
1575486290.2397802,18,0.6402645111083984
1575486290.2671292,19,0.6057788729667664
1575486290.2759612,20,0.6421255469322205
1575486290.375019,21,0.6003093123435974
1575486290.404462,22,0.6315702199935913
1575486290.413882,23,0.6367152333259583
1575486290.5186949,24,0.5994691252708435
1575486290.547761,25,0.6034835577011108
1575486290.557081,26,0.6283750534057617
1575486290.65694,27,0.5663354396820068
1575486290.684324,28,0.6057207584381104
1575486290.693621,29,0.5978522896766663
1575486290.7935228,30,0.6081096529960632
1575486290.8194282,31,0.6057807803153992
1575486290.8284612,32,0.6230877041816711
1575486290.927479,33,0.6231043338775635
1575486290.955515,34,0.5743473172187805
1575486290.9644969,35,0.6464644074440002
1575486291.0563142,36,0.6181221008300781
1575486291.082488,37,0.61811763048172
1575486291.09135,38,0.5893816351890564
1575486291.185054,39,0.5711785554885864
1575486291.2130618,40,0.6560928821563721
1575486291.222802,41,0.6313820481300354
1575486291.3156831,42,0.6002535820007324
1575486291.343329,43,0.6735516786575317
1575486291.3527439,44,0.5904062390327454
1575486291.4458969,45,0.579284131526947
1575486291.472965,46,0.6561527252197266
1575486291.482857,47,0.5929083824157715
1575486291.583072,48,0.6176222562789917
1575486291.610878,49,0.6132178902626038
1575486291.619724,50,0.5514159798622131
1575486291.7189991,51,0.5921927690505981
1575486291.7466109,52,0.634895920753479
1575486291.755643,53,0.5853097438812256
1575486291.849853,54,0.624371349811554
1575486291.8784199,55,0.5763412714004517
1575486291.888352,56,0.5880565047264099
