Wall time,Step,Value
1575486011.2262242,0,0.6456124782562256
1575486011.266446,1,0.5762544870376587
1575486011.273897,2,0.6410837173461914
1575486011.356076,3,0.628840446472168
1575486011.3783932,4,0.6649554967880249
1575486011.385788,5,0.629596471786499
1575486011.472471,6,0.6117253303527832
1575486011.499373,7,0.6088566184043884
1575486011.5069618,8,0.6305477619171143
1575486011.591827,9,0.6451832056045532
1575486011.6168451,10,0.6420256495475769
1575486011.624366,11,0.5802650451660156
1575486011.715779,12,0.5905212163925171
1575486011.7407749,13,0.6035358905792236
1575486011.747734,14,0.6241012215614319
1575486011.835351,15,0.6176189184188843
1575486011.859408,16,0.645441472530365
1575486011.867315,17,0.5754038095474243
1575486011.957588,18,0.6353443264961243
1575486011.9818282,19,0.6044962406158447
1575486011.989105,20,0.6390097737312317
1575486012.077452,21,0.6092345714569092
1575486012.1057012,22,0.6379382610321045
1575486012.113919,23,0.6282548308372498
1575486012.2008388,24,0.6010953187942505
1575486012.228926,25,0.5929277539253235
1575486012.2366889,26,0.6319097280502319
1575486012.325043,27,0.5595259666442871
1575486012.3494852,28,0.5991113185882568
1575486012.357409,29,0.6036016345024109
1575486012.450609,30,0.612217903137207
1575486012.476044,31,0.6052688956260681
1575486012.483618,32,0.6194877028465271
1575486012.5713642,33,0.6241861581802368
1575486012.598043,34,0.5710223913192749
1575486012.60522,35,0.6593403816223145
1575486012.695114,36,0.6281377673149109
1575486012.72029,37,0.6160336136817932
1575486012.727094,38,0.5992857217788696
1575486012.8142521,39,0.565024733543396
1575486012.839848,40,0.6698703765869141
1575486012.8473651,41,0.631293773651123
1575486012.934248,42,0.5966745615005493
1575486012.959768,43,0.666985034942627
1575486012.966905,44,0.5852964520454407
1575486013.057893,45,0.590958833694458
1575486013.0824032,46,0.637069582939148
1575486013.089375,47,0.595640242099762
1575486013.177623,48,0.620435893535614
1575486013.2040288,49,0.6161321997642517
1575486013.21089,50,0.56357342004776
1575486013.299954,51,0.5966116786003113
1575486013.325483,52,0.6261875033378601
1575486013.332785,53,0.591632068157196
1575486013.418848,54,0.620781421661377
1575486013.4425302,55,0.5919629335403442
1575486013.449915,56,0.5899010300636292
1575486013.5408618,57,0.593450665473938
1575486013.5667698,58,0.5869343280792236
1575486013.573539,59,0.6037976741790771
1575486013.666065,60,0.6203855276107788
1575486013.693881,61,0.6122162342071533
1575486013.701393,62,0.5548473000526428
1575486013.789351,63,0.6264568567276001
1575486013.814972,64,0.5954292416572571
1575486013.822674,65,0.6047723889350891
1575486013.911024,66,0.5525347590446472
1575486013.936246,67,0.5973684787750244
1575486013.944213,68,0.6389331221580505
1575486014.032237,69,0.55220627784729
1575486014.056897,70,0.6620189547538757
1575486014.0649972,71,0.6509024500846863
1575486014.153567,72,0.5895982980728149
1575486014.181317,73,0.6047680377960205
1575486014.189258,74,0.5612337589263916
1575486014.2789881,75,0.5875754356384277
1575486014.304651,76,0.6060861349105835
1575486014.3128388,77,0.6058692336082458
1575486014.401679,78,0.6096509099006653
1575486014.428103,79,0.5920228362083435
1575486014.436092,80,0.5884989500045776
1575486014.52525,81,0.647862434387207
1575486014.551144,82,0.5851520895957947
1575486014.559248,83,0.5755894780158997
1575486014.6491861,84,0.5836198925971985
1575486014.6734989,85,0.553656816482544
1575486014.6805398,86,0.6047164797782898
1575486014.7740521,87,0.6268335580825806
1575486014.8012311,88,0.6033995151519775
1575486014.8088162,89,0.5599918365478516
1575486014.898916,90,0.5857746601104736
1575486014.925942,91,0.5782115459442139
1575486014.933324,92,0.5703460574150085
1575486015.021282,93,0.602595865726471
1575486015.047681,94,0.6119993329048157
1575486015.054755,95,0.5359011888504028
1575486015.1436741,96,0.606898307800293
1575486015.168522,97,0.5688520669937134
1575486015.176258,98,0.6540436148643494
1575486015.266525,99,0.6107255220413208
1575486015.292062,100,0.5831427574157715
1575486015.299773,101,0.6179090738296509
1575486015.391864,102,0.5628588795661926
1575486015.420643,103,0.5868412852287292
1575486015.4289532,104,0.6125298142433167
1575486015.520093,105,0.6016871929168701
1575486015.546272,106,0.6343228220939636
1575486015.5541382,107,0.5553993582725525
1575486015.6456609,108,0.6172466278076172
1575486015.672359,109,0.5991322994232178
1575486015.680606,110,0.55809086561203
1575486015.7705731,111,0.6394202709197998
1575486015.799006,112,0.5941131711006165
1575486015.807029,113,0.5426470041275024
1575486015.895005,114,0.5616078972816467
1575486015.921459,115,0.6066402792930603
1575486015.9289951,116,0.6063777804374695
1575486016.020837,117,0.5806740522384644
1575486016.0478468,118,0.5827487111091614
1575486016.055393,119,0.6855382919311523
1575486016.1509252,120,0.5530125498771667
1575486016.178998,121,0.6095056533813477
1575486016.186293,122,0.6324439644813538
1575486016.278489,123,0.5751627683639526
1575486016.3053591,124,0.5927406549453735
1575486016.3134248,125,0.5636984705924988
1575486016.4117959,126,0.6272173523902893
1575486016.4385211,127,0.6168315410614014
1575486016.446409,128,0.5244316458702087
1575486016.537712,129,0.6039628386497498
1575486016.565088,130,0.6083571314811707
1575486016.572575,131,0.5447578430175781
1575486016.664298,132,0.5691629648208618
1575486016.691851,133,0.609043300151825
1575486016.699979,134,0.5834363698959351
1575486016.793526,135,0.5856947302818298
1575486016.811363,136,0.5887688994407654
1575486016.861585,137,0.619470477104187
1575486016.9629319,138,0.5786190629005432
1575486016.992338,139,0.49025440216064453
1575486016.9998379,140,0.6836080551147461
1575486017.09565,141,0.553356409072876
1575486017.123948,142,0.5805971622467041
1575486017.132629,143,0.6678853034973145
1575486017.2307782,144,0.6363601088523865
1575486017.257813,145,0.5796799659729004
1575486017.264836,146,0.6185298562049866
1575486017.360585,147,0.5838859677314758
1575486017.387661,148,0.6218268871307373
1575486017.395468,149,0.6144846081733704
