Wall time,Step,Value
1575485488.6705909,0,0.6472042798995972
1575485488.723279,1,0.5652084350585938
1575485488.7302651,2,0.6470833420753479
1575485488.825439,3,0.6341121792793274
1575485488.853858,4,0.662581741809845
1575485488.862008,5,0.6350219249725342
1575485488.9572759,6,0.611547589302063
1575485488.991625,7,0.6085709929466248
1575485488.999431,8,0.6264147758483887
1575485489.098357,9,0.6356697678565979
1575485489.129379,10,0.6377850770950317
1575485489.138099,11,0.5884544253349304
1575485489.2336588,12,0.5908937454223633
1575485489.263247,13,0.6054012775421143
1575485489.271115,14,0.6094002723693848
1575485489.371777,15,0.6107994318008423
1575485489.402418,16,0.6484001278877258
1575485489.410053,17,0.5659863948822021
1575485489.510154,18,0.6433878540992737
1575485489.542986,19,0.6075835227966309
1575485489.5512729,20,0.6258358359336853
1575485489.651702,21,0.6048036813735962
1575485489.6835258,22,0.6350238919258118
1575485489.690022,23,0.6412990689277649
1575485489.784898,24,0.5946146249771118
1575485489.81838,25,0.6029888987541199
1575485489.8269088,26,0.6306727528572083
1575485489.925351,27,0.5568467974662781
1575485489.958265,28,0.6084883809089661
1575485489.967198,29,0.5972044467926025
1575485490.0682082,30,0.6017735004425049
1575485490.102533,31,0.6042226552963257
1575485490.110314,32,0.6227370500564575
1575485490.207358,33,0.6177739500999451
1575485490.240423,34,0.5723849534988403
1575485490.249871,35,0.6492898464202881
1575485490.3586402,36,0.6242738366127014
1575485490.393376,37,0.6177517175674438
1575485490.402614,38,0.5703675150871277
1575485490.506498,39,0.5715884566307068
1575485490.541926,40,0.6478502750396729
1575485490.550061,41,0.6341782212257385
1575485490.651126,42,0.5937392711639404
1575485490.686249,43,0.6719400882720947
1575485490.694793,44,0.5943004488945007
1575485490.799671,45,0.5835236310958862
1575485490.834601,46,0.6505356431007385
1575485490.842709,47,0.5972797274589539
1575485490.9457972,48,0.6230985522270203
1575485490.980166,49,0.6169429421424866
1575485490.9893372,50,0.5662949681282043
1575485491.091011,51,0.6019554734230042
1575485491.123481,52,0.626291811466217
1575485491.132394,53,0.579022228717804
1575485491.236681,54,0.6158774495124817
1575485491.271059,55,0.5863665342330933
1575485491.280031,56,0.5968997478485107
1575485491.378289,57,0.5819645524024963
1575485491.410968,58,0.5843278169631958
1575485491.420835,59,0.6201574206352234
1575485491.5246038,60,0.6304109692573547
1575485491.557717,61,0.5965587496757507
1575485491.566422,62,0.5659976005554199
1575485491.669666,63,0.6196093559265137
1575485491.7008698,64,0.5703535676002502
1575485491.708931,65,0.6004495620727539
1575485491.813637,66,0.5374510288238525
1575485491.8444831,67,0.5949230790138245
1575485491.853151,68,0.6553564667701721
1575485491.955145,69,0.5456026792526245
1575485491.988362,70,0.6485657095909119
1575485491.996803,71,0.6193338632583618
1575485492.0969422,72,0.6032050251960754
1575485492.129505,73,0.610963761806488
1575485492.138958,74,0.5687825679779053
1575485492.242181,75,0.5943883657455444
1575485492.2766879,76,0.59015291929245
1575485492.285982,77,0.6133067607879639
1575485492.3837671,78,0.6192945241928101
1575485492.4140759,79,0.6049740314483643
1575485492.422196,80,0.594062089920044
1575485492.5180092,81,0.6399421691894531
1575485492.551188,82,0.5732349753379822
1575485492.559798,83,0.5610543489456177
1575485492.657942,84,0.5920358896255493
1575485492.690169,85,0.5627463459968567
1575485492.698996,86,0.616683304309845
1575485492.798789,87,0.630740761756897
1575485492.833493,88,0.5953278541564941
1575485492.842007,89,0.5506694912910461
1575485492.940196,90,0.5998218059539795
1575485492.9766169,91,0.5731958150863647
1575485492.986434,92,0.556775689125061
1575485493.086536,93,0.5948541760444641
1575485493.116883,94,0.6075159907341003
1575485493.1262531,95,0.5492563247680664
1575485493.229352,96,0.5980034470558167
1575485493.262896,97,0.567088782787323
1575485493.271816,98,0.6467919945716858
1575485493.371799,99,0.5812878012657166
1575485493.405235,100,0.5753521919250488
1575485493.4145112,101,0.6077302694320679
1575485493.513414,102,0.5633195042610168
1575485493.546175,103,0.5890282392501831
1575485493.555365,104,0.6118471622467041
1575485493.6535838,105,0.6265953183174133
1575485493.695751,106,0.6345880031585693
1575485493.708596,107,0.5509154796600342
1575485493.8236978,108,0.61237633228302
1575485493.859663,109,0.5883758664131165
1575485493.869121,110,0.5547705888748169
1575485493.9781299,111,0.6313415765762329
1575485494.011797,112,0.6047960519790649
1575485494.0193338,113,0.535028874874115
1575485494.1191008,114,0.5731831192970276
1575485494.1526651,115,0.5974565744400024
1575485494.161342,116,0.6122052669525146
1575485494.268748,117,0.5842759013175964
1575485494.300961,118,0.5937610864639282
1575485494.309551,119,0.69162917137146
1575485494.41771,120,0.5542061924934387
1575485494.448266,121,0.6049795746803284
1575485494.456127,122,0.6442701816558838
1575485494.556631,123,0.5840147733688354
1575485494.5899498,124,0.585512638092041
1575485494.5991051,125,0.561501681804657
1575485494.700192,126,0.6252720355987549
1575485494.732191,127,0.5942789316177368
1575485494.741781,128,0.5236483812332153
1575485494.844664,129,0.6159573197364807
1575485494.878505,130,0.5991424322128296
1575485494.8872771,131,0.5432623028755188
1575485494.9876559,132,0.5627517104148865
1575485495.020971,133,0.609767735004425
1575485495.029675,134,0.5826770067214966
1575485495.133535,135,0.568100094795227
1575485495.165689,136,0.5998231172561646
1575485495.1741,137,0.6329861879348755
1575485495.275483,138,0.5659346580505371
1575485495.309525,139,0.5035631060600281
1575485495.318965,140,0.7089715600013733
1575485495.420171,141,0.5674680471420288
1575485495.455698,142,0.5883994698524475
1575485495.46501,143,0.6571611166000366
1575485495.5656068,144,0.640812337398529
1575485495.5995479,145,0.5797203779220581
1575485495.608313,146,0.6034467816352844
1575485495.708748,147,0.5794766545295715
1575485495.7430148,148,0.6065120697021484
1575485495.751807,149,0.6136723160743713
