Wall time,Step,Value
1575492052.7221172,0,0.6427881717681885
1575492052.754376,1,0.5748281478881836
1575492052.7606442,2,0.6493498682975769
1575492052.841571,3,0.6235007643699646
1575492052.8633258,4,0.649810791015625
1575492052.869306,5,0.6287122964859009
1575492052.949048,6,0.6088470220565796
1575492052.970565,7,0.6048536896705627
1575492052.977016,8,0.6250490546226501
1575492053.05614,9,0.6438866853713989
1575492053.076768,10,0.630077064037323
1575492053.0832,11,0.5811975002288818
1575492053.163934,12,0.5933663249015808
1575492053.1880121,13,0.600275993347168
1575492053.195701,14,0.6347662806510925
1575492053.278613,15,0.6172650456428528
1575492053.30131,16,0.6537798047065735
1575492053.307651,17,0.5621490478515625
1575492053.391204,18,0.6419333219528198
1575492053.4137542,19,0.605555534362793
1575492053.420806,20,0.6409187316894531
1575492053.504107,21,0.6025806665420532
1575492053.528752,22,0.6288359761238098
1575492053.53552,23,0.6471413969993591
1575492053.617571,24,0.585299551486969
1575492053.640192,25,0.5977522134780884
1575492053.647084,26,0.6310073137283325
1575492053.727699,27,0.5674684047698975
1575492053.7501922,28,0.6064846515655518
1575492053.756592,29,0.6051557660102844
1575492053.840534,30,0.6080617904663086
1575492053.863502,31,0.5979657173156738
1575492053.869695,32,0.6225832104682922
1575492053.9473972,33,0.6096284985542297
1575492053.9707038,34,0.5700459480285645
1575492053.978376,35,0.6446452140808105
1575492054.058302,36,0.6242576241493225
1575492054.080794,37,0.600468099117279
1575492054.087243,38,0.5785427689552307
1575492054.1671932,39,0.5598515868186951
1575492054.1888158,40,0.6489049792289734
1575492054.195702,41,0.6253402233123779
1575492054.275221,42,0.5973935127258301
1575492054.2989042,43,0.6635940670967102
1575492054.305822,44,0.5969582796096802
1575492054.3855941,45,0.5876155495643616
1575492054.40853,46,0.6736848950386047
1575492054.4153721,47,0.5842127799987793
1575492054.4974778,48,0.6297138333320618
1575492054.52116,49,0.6023934483528137
1575492054.52845,50,0.5502966046333313
1575492054.611843,51,0.5859237313270569
1575492054.63493,52,0.6301156878471375
1575492054.641907,53,0.595760703086853
1575492054.723538,54,0.6162288784980774
1575492054.7468538,55,0.5856425762176514
1575492054.753551,56,0.5753628611564636
1575492054.835493,57,0.6008415818214417
1575492054.859679,58,0.5828797221183777
1575492054.867095,59,0.6038046479225159
1575492054.950612,60,0.6128460168838501
1575492054.973464,61,0.6087208986282349
1575492054.9806569,62,0.5592432618141174
1575492055.0598772,63,0.6006656885147095
1575492055.081933,64,0.5907914042472839
1575492055.088613,65,0.6138647794723511
1575492055.168884,66,0.5551730394363403
1575492055.1921651,67,0.58747398853302
1575492055.198723,68,0.6538236737251282
1575492055.279448,69,0.5429158210754395
1575492055.302619,70,0.6635206937789917
1575492055.3091898,71,0.6572721004486084
1575492055.387755,72,0.6072908043861389
1575492055.410708,73,0.5940364003181458
1575492055.417672,74,0.563439130783081
1575492055.495574,75,0.5969275832176208
1575492055.519182,76,0.5854448676109314
1575492055.525954,77,0.6125638484954834
1575492055.610871,78,0.6128562688827515
1575492055.63363,79,0.5832415819168091
1575492055.6405919,80,0.5880071520805359
1575492055.719294,81,0.6523246169090271
1575492055.741596,82,0.5798859000205994
1575492055.749284,83,0.5784681439399719
1575492055.828317,84,0.5917180180549622
1575492055.8509388,85,0.559109628200531
1575492055.8578382,86,0.6110008955001831
1575492055.937611,87,0.6247550249099731
1575492055.9598012,88,0.5981069207191467
1575492055.966732,89,0.5399354696273804
1575492056.0483809,90,0.591130256652832
1575492056.071917,91,0.5768082737922668
1575492056.0787652,92,0.5529739260673523
1575492056.1588328,93,0.592177152633667
1575492056.1813738,94,0.5937297940254211
1575492056.18801,95,0.5365931391716003
1575492056.2700338,96,0.6093511581420898
