Wall time,Step,Value
1575513663.749793,0,0.5821407437324524
1575513663.783723,1,0.553609311580658
1575513663.790292,2,0.5701865553855896
1575513663.874702,3,0.5028247237205505
1575513663.8962328,4,0.5924409031867981
1575513663.902377,5,0.4624979496002197
1575513663.983374,6,0.5079857707023621
1575513664.004976,7,0.567721962928772
1575513664.0117278,8,0.5199636220932007
1575513664.0978491,9,0.566997766494751
1575513664.123481,10,0.5861814618110657
1575513664.130131,11,0.420373797416687
1575513664.21445,12,0.4889788031578064
1575513664.23648,13,0.5661994218826294
1575513664.2424471,14,0.5505615472793579
1575513664.326464,15,0.47986364364624023
1575513664.348759,16,0.5884066820144653
1575513664.355148,17,0.5385955572128296
1575513664.441689,18,0.5530105829238892
1575513664.464784,19,0.48819637298583984
1575513664.471276,20,0.5270644426345825
1575513664.555285,21,0.508905291557312
1575513664.578486,22,0.5068960785865784
1575513664.5851068,23,0.7168050408363342
1575513664.6673112,24,0.5592800974845886
1575513664.691679,25,0.532606840133667
1575513664.698585,26,0.48609307408332825
1575513664.779837,27,0.5251724720001221
1575513664.801744,28,0.5653401017189026
1575513664.80786,29,0.5396000742912292
1575513664.893161,30,0.5507717728614807
1575513664.915702,31,0.5314232707023621
1575513664.9223812,32,0.5442619919776917
1575513665.004462,33,0.5356359481811523
1575513665.026877,34,0.520515501499176
1575513665.033765,35,0.564700186252594
1575513665.1145432,36,0.5409306287765503
1575513665.1364312,37,0.48591214418411255
1575513665.143467,38,0.6003254055976868
1575513665.228043,39,0.5719811320304871
1575513665.250448,40,0.5271115303039551
1575513665.256949,41,0.5804437398910522
1575513665.338851,42,0.48742929100990295
1575513665.360488,43,0.5031136274337769
1575513665.36682,44,0.5676409006118774
1575513665.445465,45,0.4883216321468353
1575513665.467374,46,0.5607383847236633
1575513665.4736562,47,0.5706728100776672
1575513665.5534961,48,0.48109108209609985
1575513665.574933,49,0.5712494850158691
1575513665.581163,50,0.5069271922111511
1575513665.66346,51,0.5207940340042114
1575513665.686198,52,0.5660780668258667
1575513665.6930811,53,0.4145594537258148
1575513665.77573,54,0.6338590383529663
1575513665.798569,55,0.43610015511512756
1575513665.804735,56,0.5756339430809021
1575513665.885452,57,0.5803630352020264
1575513665.9074419,58,0.521173357963562
1575513665.91397,59,0.5355021953582764
1575513665.995285,60,0.5118933320045471
1575513666.01859,61,0.4708048105239868
1575513666.0252569,62,0.5697367191314697
1575513666.108872,63,0.5110124945640564
1575513666.1313012,64,0.531404435634613
1575513666.138052,65,0.505449652671814
1575513666.220573,66,0.5623413324356079
1575513666.2435179,67,0.4981080889701843
1575513666.250016,68,0.5055372714996338
1575513666.333777,69,0.46738260984420776
1575513666.355822,70,0.547494649887085
1575513666.362101,71,0.561145007610321
1575513666.441752,72,0.5257134437561035
1575513666.4638028,73,0.5207933187484741
1575513666.470413,74,0.49314814805984497
1575513666.55039,75,0.5079871416091919
1575513666.5745542,76,0.5318825244903564
1575513666.581068,77,0.6099084615707397
1575513666.663923,78,0.504359245300293
1575513666.687619,79,0.5846208333969116
1575513666.6940658,80,0.4666827917098999
1575513666.7761002,81,0.5495186448097229
1575513666.798102,82,0.4716576337814331
1575513666.805033,83,0.47206732630729675
1575513666.888959,84,0.5496528744697571
1575513666.911964,85,0.4810691475868225
1575513666.9184499,86,0.5973818302154541
1575513667.001656,87,0.5411186218261719
1575513667.0243032,88,0.4610629081726074
1575513667.030797,89,0.4184825122356415
1575513667.1158028,90,0.5322991609573364
1575513667.1393092,91,0.49943792819976807
1575513667.145389,92,0.44031375646591187
1575513667.229516,93,0.5103084444999695
1575513667.253769,94,0.5529711246490479
1575513667.2600021,95,0.5019823908805847
1575513667.344426,96,0.5118029117584229
1575513667.366685,97,0.5175381302833557
1575513667.373281,98,0.4707922041416168
1575513667.459392,99,0.5014265775680542
1575513667.482547,100,0.48525166511535645
1575513667.4891908,101,0.6432391405105591
1575513667.573708,102,0.5154904127120972
1575513667.5968041,103,0.48676908016204834
1575513667.603572,104,0.4810023605823517
1575513667.6937869,105,0.49063625931739807
1575513667.718394,106,0.46677979826927185
1575513667.725228,107,0.5526520013809204
1575513667.809665,108,0.5269050002098083
1575513667.832722,109,0.5227994322776794
1575513667.839683,110,0.4559929668903351
1575513667.92496,111,0.5289179086685181
1575513667.948042,112,0.511402428150177
1575513667.9546828,113,0.492695689201355
1575513668.041261,114,0.5282254219055176
1575513668.065176,115,0.4952504634857178
1575513668.071717,116,0.48224133253097534
1575513668.154835,117,0.44506359100341797
1575513668.179222,118,0.5028660893440247
1575513668.187093,119,0.5719237923622131
1575513668.2731671,120,0.5120326280593872
1575513668.296098,121,0.4806050658226013
1575513668.303064,122,0.48311856389045715
1575513668.3900049,123,0.45234450697898865
1575513668.413128,124,0.5389459729194641
1575513668.419636,125,0.402479350566864
1575513668.503253,126,0.4516342878341675
1575513668.5265138,127,0.5394104719161987
1575513668.533461,128,0.494780570268631
1575513668.616852,129,0.4732005000114441
1575513668.639947,130,0.4820537865161896
1575513668.646533,131,0.4444533586502075
1575513668.733077,132,0.4977445900440216
1575513668.7563038,133,0.47002100944519043
1575513668.762487,134,0.6073917150497437
1575513668.8464372,135,0.5362148880958557
1575513668.869247,136,0.442960649728775
1575513668.875432,137,0.6322601437568665
1575513668.960439,138,0.4745778739452362
1575513668.982871,139,0.5158510208129883
1575513668.989883,140,0.5685909390449524
1575513669.074928,141,0.5237250924110413
1575513669.09905,142,0.4962158799171448
1575513669.105686,143,0.5329816937446594
1575513669.191636,144,0.46785619854927063
1575513669.2152479,145,0.46662527322769165
1575513669.221706,146,0.5143195986747742
1575513669.3057091,147,0.5242317318916321
1575513669.3293922,148,0.43708205223083496
1575513669.3362079,149,0.590248703956604
