Wall time,Step,Value
1575513233.4023838,0,0.5792039036750793
1575513233.435406,1,0.5528650283813477
1575513233.44137,2,0.573072612285614
1575513233.5264168,3,0.5152178406715393
1575513233.548544,4,0.5969774723052979
1575513233.556098,5,0.46037617325782776
1575513233.644396,6,0.5144190788269043
1575513233.667066,7,0.5674654245376587
1575513233.67362,8,0.519376277923584
1575513233.759796,9,0.5433458685874939
1575513233.781866,10,0.5672661662101746
1575513233.788609,11,0.4358578622341156
1575513233.873066,12,0.49125993251800537
1575513233.8974988,13,0.5622512102127075
1575513233.904489,14,0.5751602649688721
1575513233.9920168,15,0.4891279935836792
1575513234.015166,16,0.5753663182258606
1575513234.0223858,17,0.5556387901306152
1575513234.113369,18,0.5608567595481873
1575513234.138929,19,0.49519866704940796
1575513234.145848,20,0.5543105602264404
1575513234.2302668,21,0.5228735208511353
1575513234.253442,22,0.5079315304756165
1575513234.259798,23,0.7202526926994324
1575513234.376558,24,0.5617512464523315
1575513234.399727,25,0.536712110042572
1575513234.406192,26,0.4967483878135681
1575513234.489068,27,0.5260729789733887
1575513234.512527,28,0.5752991437911987
1575513234.51892,29,0.538331151008606
1575513234.604683,30,0.5545488595962524
1575513234.629378,31,0.5326862335205078
1575513234.63589,32,0.5518572926521301
1575513234.720464,33,0.5316744446754456
1575513234.7430341,34,0.5140286684036255
1575513234.749334,35,0.5626506209373474
1575513234.8342621,36,0.5462716817855835
1575513234.860297,37,0.47123846411705017
1575513234.866903,38,0.5848983526229858
1575513234.951904,39,0.5768048763275146
1575513234.9751601,40,0.5288143157958984
1575513234.981771,41,0.5717752575874329
1575513235.0680761,42,0.47184693813323975
1575513235.091742,43,0.5086861252784729
1575513235.0982962,44,0.5265393257141113
1575513235.1837282,45,0.47426414489746094
1575513235.208451,46,0.5726233720779419
1575513235.215229,47,0.5695332288742065
1575513235.3010728,48,0.4668027460575104
1575513235.325082,49,0.5644733309745789
1575513235.331806,50,0.5723444223403931
1575513235.4143538,51,0.5144712328910828
1575513235.4384692,52,0.5848605632781982
1575513235.4454021,53,0.4215180575847626
1575513235.528689,54,0.629874050617218
1575513235.553437,55,0.43314188718795776
1575513235.560183,56,0.5767613053321838
1575513235.646264,57,0.5683460831642151
1575513235.670837,58,0.5283505320549011
1575513235.6774,59,0.535952091217041
1575513235.7648818,60,0.551673412322998
1575513235.789005,61,0.4788968563079834
1575513235.7956429,62,0.583158016204834
1575513235.882553,63,0.5145650506019592
1575513235.906892,64,0.5297574400901794
1575513235.9135392,65,0.5314299464225769
1575513236.002051,66,0.5632864832878113
1575513236.026201,67,0.5035188794136047
1575513236.033037,68,0.49729424715042114
1575513236.155988,69,0.4580755829811096
1575513236.181278,70,0.5431984066963196
1575513236.188301,71,0.5849754810333252
1575513236.272702,72,0.5328072309494019
1575513236.296802,73,0.5242915153503418
1575513236.304739,74,0.5252044200897217
1575513236.394989,75,0.4868156611919403
1575513236.418807,76,0.5541190505027771
1575513236.425194,77,0.5903536677360535
1575513236.515462,78,0.48629331588745117
1575513236.539233,79,0.6174991726875305
1575513236.545624,80,0.42389777302742004
1575513236.633846,81,0.5462542772293091
1575513236.65959,82,0.4780232608318329
1575513236.665729,83,0.4600347876548767
1575513236.7543948,84,0.5345601439476013
1575513236.781724,85,0.4894927740097046
1575513236.789786,86,0.5479153394699097
1575513236.883866,87,0.541325032711029
1575513236.90843,88,0.441724568605423
1575513236.9155378,89,0.4304463267326355
1575513237.005146,90,0.5739585757255554
