Wall time,Step,Value
1575513305.623911,0,0.5799628496170044
1575513305.6565728,1,0.5510137677192688
1575513305.662724,2,0.5637842416763306
1575513305.746453,3,0.5099292993545532
1575513305.768855,4,0.5943119525909424
1575513305.775001,5,0.46364715695381165
1575513305.85938,6,0.5149299502372742
1575513305.8826492,7,0.5683231949806213
1575513305.889164,8,0.5026639699935913
1575513305.973509,9,0.5445440411567688
1575513305.997321,10,0.5776252746582031
1575513306.0036922,11,0.42985180020332336
1575513306.0883222,12,0.4797676205635071
1575513306.1107352,13,0.5737807750701904
1575513306.117666,14,0.5632962584495544
1575513306.203269,15,0.48365074396133423
1575513306.2263381,16,0.5826345086097717
1575513306.2333262,17,0.5531316995620728
1575513306.3180969,18,0.5550640821456909
1575513306.3404129,19,0.4904039800167084
1575513306.347002,20,0.5252248048782349
1575513306.432244,21,0.5159229636192322
1575513306.454344,22,0.5101508498191833
1575513306.4604092,23,0.7259119153022766
1575513306.5462432,24,0.5507553815841675
1575513306.568514,25,0.5339391231536865
1575513306.574861,26,0.5129238367080688
1575513306.658067,27,0.5270243287086487
1575513306.680685,28,0.5790760517120361
1575513306.686892,29,0.5298044681549072
1575513306.772815,30,0.5407455563545227
1575513306.7959318,31,0.518747091293335
1575513306.802801,32,0.5464940071105957
1575513306.885762,33,0.5255072116851807
1575513306.9092,34,0.518466591835022
1575513306.915722,35,0.5720646381378174
1575513306.9996202,36,0.530426025390625
1575513307.022778,37,0.48267844319343567
1575513307.0294871,38,0.5915342569351196
1575513307.113267,39,0.569283127784729
1575513307.13522,40,0.5285912156105042
1575513307.1416771,41,0.5826398730278015
1575513307.2258801,42,0.4656049609184265
1575513307.249532,43,0.5095396041870117
1575513307.2560918,44,0.5506449937820435
1575513307.339238,45,0.4831758141517639
1575513307.362468,46,0.5827075242996216
1575513307.369108,47,0.5596650242805481
1575513307.4571788,48,0.45763206481933594
1575513307.4816241,49,0.5965245962142944
1575513307.488061,50,0.5619759559631348
1575513307.5721128,51,0.5190373063087463
1575513307.595082,52,0.5715118646621704
1575513307.601793,53,0.4307323694229126
1575513307.692797,54,0.6086677312850952
1575513307.7168,55,0.42361870408058167
1575513307.724322,56,0.5597918629646301
1575513307.807223,57,0.5779728889465332
1575513307.830574,58,0.5162639617919922
1575513307.837179,59,0.5301341414451599
1575513307.923711,60,0.5045738816261292
1575513307.947011,61,0.47449931502342224
1575513307.953729,62,0.5792841911315918
1575513308.039028,63,0.5143923163414001
1575513308.062232,64,0.5479714870452881
1575513308.0688589,65,0.5220913887023926
1575513308.1542468,66,0.5626274943351746
1575513308.179391,67,0.4898626208305359
1575513308.186456,68,0.48783233761787415
1575513308.2753391,69,0.461911141872406
1575513308.2987452,70,0.5483414530754089
1575513308.305349,71,0.5448102355003357
1575513308.39062,72,0.5486744046211243
1575513308.414923,73,0.5016979575157166
1575513308.421581,74,0.4981633126735687
1575513308.5067961,75,0.5212870836257935
1575513308.53011,76,0.50611412525177
1575513308.536761,77,0.6039020419120789
1575513308.620354,78,0.5065738558769226
1575513308.643533,79,0.6053799986839294
1575513308.65087,80,0.4803672432899475
1575513308.735821,81,0.5322573781013489
